comment,label
nên hướng dẫn các bài tập thực hành trước khi cho sinh viên làm .,0
chưa tận dụng tốt thời gian lên lớp .,0
nên bỏ hoặc là tâm huyết với seminar thì tốt hơn .,0
"môn thực hành này , về kiến thức , học tập , chủ yếu là em trao đổi với bạn học và với giáo viên lý thuyết cô wzjwz152 .",1
"tận tâm , nhiệt tình , vui tính , bài giảng ngắn gọn , dễ hiểu .",2
"tính cách của thầy hoàn toàn chẳng ra một người thầy học cao , từng đi du học gì hết .",0
kiểm tra vở bài tập .,0
"thầy dạy hay , dễ hiểu , kiến thức ngoài lề rất bổ ích .",2
hy vọng thầy cho nhiều bài tập hơn .,0
giảng viên dạy tương đối dễ hiểu .,2
tâm huyết với bài giảng .,2
đảm bảo giờ giấc lên lớp cũng như số lượng bài tập về nhà .,2
tuy năm 3 - 4 nhưng nhiều bạn vẫn chưa biết cách báo cáo đồ án như thế nào là hợp lý và hiệu quả nhất .,0
nâng cấp trang thiết bị phòng học doubledot máy chiếu và quạt .,0
dạy khá tốt .,2
"cô nhiệt tình , tận tâm .",2
"thầy vui vẻ , dễ gần , nhiệt tình , có những đồ án hay .",2
"giảng viên cần quan tâm đến sinh viên nhiều hơn nữa , lớp học đông giảng viên chưa quan tâm nhiệt tình .",0
"tuyệt vời , thầy rất tận tâm , đến giờ rất đúng chính xác đên từng phút , giảng bài rất kỹ , khi sinh viên nhờ thầy giảng lại thầy sẵn sàng giảng và giúp đỡ tận tình .",2
cần phân bổ số lượng bài tập phù hợp với nội dung lý thuyết .,0
"cuối kỳ , không cần ôn tập vẫn có thể nhớ rất nhiều kiến thức .",2
"thầy dạy rất kỹ , chú trọng từng chi tiết .",2
sinh viên có thể hiểu bài và áp dụng vào bài tập .,2
"trên lớp cô dạy kỹ lưỡng , giảng bài dễ hiểu .",2
không đồng ý với việc thi lập trình trên giấy .,0
thầy gần gũi với học sinh .,2
nên cập nhật những nội dung mới vào môn học .,0
"thầy dạy nhiệt tình , giọng nói hay cuốn hút .",2
tận tâm !,2
"giảng viên thường xuyên khích lệ sinh viên cố gắng trau dồi , cải thiện nhiều kỹ năng cần thiết .",2
giảng viên giảng bài khó hiểu nên sinh viên tự học là chính .,0
"thầy nói nhiều , làm việc hơi thiếu chuyên nghiệp , cho học quá nhiều quá lâu dưới trời nắng nóng , tập luyện quá sức , mong thầy giảm bớt thời lượng học lại ạ .",0
"thầy rất sôi nổi trong giảng dạy , em rất thích phong cách dạy của thầy .",2
"không hài lòng , dạy cái gì cũng sơ sài , sinh viên hỏi sâu vô thì không biết , lảng tránh vấn đề .",0
"không đảm bào giờ học trên lớp , sinh viên hỏi trả lời không thỏa mãn theo yêu cầu .",0
em không hài với phương pháp dạy của thầy .,0
cần thêm code demo hướng dẫn phương pháp .,0
sinh viên hoàn toàn tự học .,2
quá mất thời gian cho những buổi thực hành đầu tiên .,0
giảng viên cần bồi bổ thêm sức khỏe colonsmile .,0
"dạy hay , hiệu quả .",2
đôi khi diễn đạt khó hiểu .,0
thầy có khả năng truyền đạt kiến thức tốt .,2
"giáo viên dạy rất hay , tâm huyết .",2
có demo trên máy tính khi giảng dạy giúp sinh viên dễ hiểu .,2
"giảng khó hiểu , không có tâm .",0
"giáo viên giảng dạy không hề dễ hiểu , không truyền đạt được kiến thức .",0
cho bài tập mỗi tuần .,1
một số giáo viên lướt bài qua nhanh và có những phần chưa học tới .,0
thầy dạy nhiệt huyết và truyền đạt tất cả những gì thầy biết .,2
"tích cực , nhiệt tình giảng dạy .",2
hơi khó hiểu ạ .,0
thêm thời lượng môn học .,0
thầy wzjwz247 đôi lúc nhìn hơi bị bí hiểm em cảm thấy sợ vì điều này .,0
thầy vui tính và nhiệt tình .,2
cách dạy hơi nhanh .,0
khả năng nói tiếng anh tốt .,2
"thầy dạy rất hay , nhiệt tình và dễ hiểu .",2
giảng viên rất gần gũi và giúp đỡ sinh viên .,2
"cần giảng kỹ hơn phần lý thuyết , đi sâu chậm hơn một chút .",0
kiến thức còn kỳ kỳ .,0
sắp xếp thời gian nghĩ và dạy bù tốt .,2
cô dạy hơi nhanh về ngữ pháp .,0
"bởi học kỳ này tiết học thực hành của môn học bị trễ nhiều tuần , giảng viên thực hành phải đắp giờ học bù và bài tập nhiều hơn dự kiến .",0
thầy wzjwz313 dạy rất nhiệt tình còn thầy wzjwz314 chưa giảng giải kỹ lắm và một số thao tác của thầy wzjwz314 còn hơi nâng cao với tụi em .,0
"cô dạy hơi khó hiểu , dạy nhanh .",0
"thầy rất nhiệt tình nhưng nhiều lúc giải bài tập hơi nhanh , đối với em thấy vậy .",0
"tiết học vui nhộn , thú vị tạo cảm giác thoải mái khi học tập .",2
nên thống nhất hình thức thi thực hành của môn học .,0
"tiết học thiếu không khí vui tươi , nhiệt tình từ sinh viên .",0
"dễ hiểu , dễ tiếp thu .",2
em mong muốn sẽ cho sinh viên được thực hành nhiều hơn để có thể áp dụng những kiến thức trong học tập vào đời sống hằng ngày .,0
"giảng dạy tỉ mỉ , tận tình .",2
"mong khi lên lớp thầy tập trung vào môn học hơn , không đưa ra những ví dụ lạc đề và những chuyện không liên quan trong giờ học .",0
"rất chăm lo cho sinh viên , nhiệt tình .",2
"cần có các phần mềm , thiết bị mô phỏng những bài lý thuyết đã học để sinh viên có được một cái nhìn trực quan , sinh động và dễ hiểu hơn .",0
thầy cứ mặc định học sinh thông minh .,0
nâng cao cơ sở vật chất .,0
lý thuyết đi nhanh làm tụi em hiểu bài dựa trên ví dụ .,0
cách tính điểm chưa công bằng cho các thành viên trong nhóm đồ án .,0
"vì phòng học lớn , chất lượng không hiệu quả .",2
thà sinh viên ở nhà tự thực hành vui hơn .,0
"khó tiếp thu , trình bày quá nhanh không kịp nghe .",0
cô wzjwz45 dạy hay !,2
nên tăng thêm nguồn tài liệu cho sinh viên tiếp cận .,0
chỉ giải đáp thắc mắc cho một bạn mà không nói cho các bạn xung quanh biết về thắc mắc đó .,2
biết thêm nhiều thông tin bổ ích .,2
nâng cao chất lượng cơ sở vật chất .,0
"em có phản ánh thế này doubledot thực hành là học cách tuần , trong khi đó thì bài thực hành mỗi tuần mỗi khác .",0
lịch học bù đôi khi cập nhật trễ .,0
"truyền đạt chưa mạch lạc , rõ ràng , đôi khi còn nhầm lẫn .",0
"giảng viên lý thuyết giảng bài không được hay , dễ gây buồn ngủ , không có gì đặc biệt ngoài việc chỉ toàn đọc lý thuyết từ trong slide ra .",0
giảng dạy hơi nhanh .,0
nâng cao chất lượng phòng học và các trang thiết bị hỗ trợ .,0
"đôi khi còn khô cứng , hay giảng dạy thuật toán qua code .",0
dễ gây buồn ngủ .,0
"rất tận tâm và nhiệt tình trong công việc giảng dạy , em rất ấn tượng với cô .",2
em nghĩ nên có giờ giao tiếp bằng tiếng anh riêng cho sinh viên để cải thiện được khả năng giao tiếp của sinh viên .,0
"em không hài lòng về thời gian lên lớp đúng giờ của thầy , sau đợt học quân đội mấy tuần liền sinh viên bọn em tới học rồi chờ hơn 1 tiếng rồi về .",0
"thầy giảng bài rất chi tiết , rất tận tâm !",2
"cô xinh , dạy có tâm , thương học sinh .",2
có thể hai thầy chưa nhất quán được nội dung phần thực hành .,0
thầy trẻ mới ra trường nên rất nhiệt tình .,2
thầy dạy nhiệt tình có nhiều tiết bài tập cho sinh viên .,2
"cách dạy rất buồn ngủ , không tạo được hung thú cho sinh viên .",0
"nên khuyến khích mấy môn khác đều như môn này , thầy có đọc được ý kiến này thì thầy nói mấy thầy trong khoa cứ cho đồ án sinh viên làm , khỏi làm mấy bài lab chi cả , chán òm mà có hiểu được gì đâu .",0
"nhưng đổi lại khi được học với thầy thì lại là cảm giác khác , áp lực , thiếu tự tin , mệt mỏi , sau mỗi buổi học là một cơn đau đầu kéo dài .",0
dạy khá là nhiệt tình .,2
"rồi trong thời gian sinh viên báo cáo thì không lắng nghe và góp ý , mà hỏi những câu ví dụ như doubledot "" chỉ có vậy thôi hả ? còn gì nữa không ? dotdotdot "" .",0
thầy dạy hay kêu sinh viên uống bia !,0
"nói khó nghe , diễn đạt khó hiểu .",0
giảng viên cần chú ý nhiều vào phân bổ thời lượng giảng dạy .,0
"phòng thực hành có rất nhiều máy bị hư hỏng , chúng em không thể sử dụng chuột được , visual thì phiên bản cũ quá , không còn phù hợp cho học tập nữa .",0
thầy đọc slide nhiều hơn là giảng .,0
giáo viên thường xuyên luyện kỹ năng nghe và nói .,2
lo lắng cho học sinh .,2
giáo viên cho xem các bộ phim tiếng anh giúp trau dồi kỹ năng nghe rất hữu ích .,2
"chất lượng môn học khá tốt , giảng viên truyền đạt cho sinh viên nhiều kỹ năng có ích , phòng máy đảm bảo về số lượng máy cho sinh viên .",2
"thầy dạy hay , dễ hiễu .",2
"giảng dạy tận tình , đầy nhiệt huyết .",2
tài liệu chính thức của trường chưa có .,0
cần cung cấp nhiều tài liệu .,0
giảng viên vui tính .,2
thầy rất quan tâm đến sinh viên .,2
"giảng dễ hiểu , nội dung đầy đủ .",2
"thầy quá thụ động , ít ra là người thầy phải năng động chứ .",0
chú tâm đến sinh viên .,2
"cô dễ thương , dạy dễ hiểu , nhiệt tình với học sinh .",2
đã rất tốt .,2
"thầy dạy khá hay và dễ hiểu , em rất hài lòng về môn học do thầy wzjwz115 dạy , em xin cảm ơn .",2
số lượng sinh viên nên giảm xuống khoảng 10 người fraction lớp .,0
giọng nói nhỏ nhưng giảng viên không chịu sử dụng micro làm khó nghe hơn .,0
"thầy giáo thân thiện , giảng dạy nhiệt tình , khá dễ hiểu .",2
nói quá nhanh !,0
"giảng hay , giảng viên vui tính , nhiệt tình .",2
đồ án lập trình cần giao ngay đầu học kỳ để sinh viên có thể sắp xếp đầu tư .,0
"giảng viên thoải mái , giảng dạy tận tâm .",2
giảng bài vài giải bài quá nhanh .,0
nghỉ học quá nhiều .,0
không được luyện tập nhiều về các kỹ năng .,0
"giảng viên gợi ý , định hướng cho sinh viên từ đồ án chuyên ngành đến khoá luận tốt nghiệp .",2
chưa tương tác tốt với sinh viên qua e-mail .,0
"rất nhiệt tình vì học sinh , giảng dạy rất hay và hiệu quả .",2
ít nhiệt tình trong việc hỗ trợ sinh viên làm đồ án .,0
cô thường xuyên lên lớp muộn khiến học sinh phải đợi cô .,0
triệu like cho thầy !,2
"lên lớp trễ , nghỉ không thấy thông báo .",0
"để cải tiến chất lượng môn học , em hi vọng nhà trường tăng thời lượng cho môn này , vì thực sự môn này còn nhiều vấn đề nhưng không đủ thời gian để dạy .",0
đề nghị thầy đừng nghỉ nhiều quá mất bài của chúng em .,0
"bài tập đa dạng , mức độ khó dễ khác nhau .",2
thầy chỉ hướng dẫn cách làm bài mặc dù sinh viên không hiểu bản chất của vấn đề .,0
số lượng buổi học hơi ít so với nội dung thực hành .,0
thầy dạy chán chưa thu hút học sinh .,0
thu hút sinh viên .,2
"trình độ chuyên môn cao , quan tâm nhiều đến sinh viên .",2
cung cấp đủ tài liệu để sinh viên tự nghiên cứu .,2
"thầy giáo sôi nổi truyền đạt kiến thức tốt , gần gũi với học sinh , vui vẻ .",2
"cô sẵn sàng giải đáp mọi thắc mắc nhanh nhất có thể , luôn tìm hiểu kỹ nội dung để có thể dạy tốt nhất .",2
"em thấy bất cập là khi giải bài trên bảng ở giảng đường 1 , khoảng cách thì xa trong khi chữ viết của sinh viên lại rất mờ và nhỏ , khó có thể thấy rõ .",0
"dạy dễ hiểu , học sinh tiếp thu tốt .",2
